id,channel,sku_id,qty,amount_usd,status,promo_code,customer_email,placed_at
ORD-210082,dtc,SWAN-XL,1,89,shipped,,umar.garcia261@example.com,1629
ORD-210083,dtc,SWAN-XL,1,89,shipped,,kitty.osei966@example.com,1691
ORD-210090,dtc,SWAN-XL,1,89,shipped,,tina.lewis971@example.com,1773
ORD-210091,dtc,SWAN-XL,2,178,shipped,,ingrid.clark59@example.com,1948
ORD-210092,dtc,KRAK-01,1,129,shipped,,tina.okaforreyes989@example.com,1803
ORD-210093,dtc,SWAN-XL,1,89,shipped,,zoe.martinez998@example.com,1714
ORD-210100,dtc,KRAK-01,1,129,shipped,,tomasz.king774@example.com,1444
ORD-210101,dtc,PIZZ-XL,1,49,shipped,,yuki.flores987@example.com,1411
ORD-210102,dtc,SWAN-XL,1,89,shipped,,fatima.king970@example.com,1867
ORD-210103,dtc,SWAN-XL,1,89,shipped,,chen.sanchez284@example.com,1839
ORD-210110,dtc,SWAN-XL,1,89,shipped,,nellie.alsayed251@example.com,1666
ORD-210111,dtc,SWAN-XL,2,178,shipped,,deshawn.lewis466@example.com,1913
ORD-210112,dtc,SWAN-XL,1,89,shipped,,deshawn.allen29@example.com,1739
ORD-210113,dtc,SWAN-XL,1,89,shipped,,paloma.lopez161@example.com,1835
ORD-210120,dtc,SWAN-XL,1,89,shipped,,wes.garcia944@example.com,1573
ORD-210121,dtc,SWAN-XL,1,89,shipped,,margaret.young344@example.com,1353
ORD-210122,dtc,SWAN-XL,1,89,shipped,,ingrid.lee299@example.com,1440
ORD-210123,dtc,SWAN-XL,1,89,shipped,,mo.davis959@example.com,1550
ORD-210130,dtc,SWAN-XL,1,89,shipped,,flo.adams160@example.com,1411
ORD-210131,dtc,SWAN-XL,3,267,shipped,,stan.brown133@example.com,1792
ORD-210132,dtc,SWAN-XL,1,89,shipped,,jamal.smith917@example.com,1768
ORD-210133,dtc,SWAN-XL,1,89,shipped,,tina.martinez449@example.com,1594
ORD-210140,dtc,KIT-HEL,1,34,shipped,,keiko.kowalczyk113@example.com,1421
ORD-210141,dtc,SWAN-XL,1,89,shipped,,keiko.scott133@example.com,1700
ORD-210142,dtc,UNIC-01,3,237,shipped,,bob.harris108@example.com,1355
ORD-210143,dtc,SWAN-XL,1,89,shipped,,aisha.tanaka468@example.com,1844
ORD-210150,dtc,UNIC-01,1,79,shipped,,chen.kim918@example.com,1762
ORD-210151,dtc,SWAN-XL,1,89,shipped,,hannah.hernandez271@example.com,1719
ORD-210152,dtc,SWAN-XL,1,89,shipped,,bettye.lopez51@example.com,1450
ORD-210153,dtc,SWAN-XL,1,89,shipped,,otis.garcia63@example.com,1395
ORD-210160,dtc,SWAN-XL,2,178,shipped,,lamar.torres329@example.com,1846
ORD-210161,dtc,SWAN-XL,1,89,shipped,,chen.flores736@example.com,1606
ORD-210162,dtc,SWAN-XL,1,89,shipped,,jamal.nowak860@example.com,1590
ORD-210163,dtc,SWAN-XL,1,89,shipped,,linda.white674@example.com,1643
ORD-210170,dtc,PIZZ-XL,1,49,shipped,,mabel.alsayed666@example.com,1337
ORD-210171,dtc,SWAN-XL,1,89,shipped,,pearl.martinez343@example.com,1566
ORD-210172,dtc,SWAN-XL,1,89,shipped,,deshawn.womack321@example.com,1815
ORD-210173,dtc,DONUT-2,1,59,shipped,,zoe.kim929@example.com,1916
ORD-210180,dtc,SWAN-XL,1,89,shipped,,flo.torres328@example.com,1715
ORD-210181,dtc,SWAN-XL,1,89,shipped,,nadia.sanchez698@example.com,1608
ORD-210182,dtc,SWAN-XL,1,89,shipped,,vera.wilson245@example.com,1467
ORD-210183,dtc,SWAN-XL,1,89,shipped,,bettye.garcia274@example.com,1709
ORD-210190,dtc,UNIC-01,1,79,shipped,,kitty.walker966@example.com,1502
ORD-210191,dtc,SWAN-XL,1,89,shipped,,jerome.walker48@example.com,1647
ORD-210192,dtc,SWAN-XL,1,89,shipped,,hannah.johnson13@example.com,1611
ORD-210193,dtc,SWAN-XL,3,267,shipped,,yosef.nowak861@example.com,1399
ORD-210200,dtc,SWAN-XL,1,89,shipped,,flo.harris72@example.com,1705
ORD-210201,dtc,SWAN-XL,1,89,shipped,,quinn.ramirez198@example.com,1344
ORD-210202,dtc,SWAN-XL,1,89,shipped,,ivan.young662@example.com,1832
ORD-210203,dtc,PIZZ-XL,1,49,shipped,,umar.anderson207@example.com,1800
ORD-210210,dtc,UNIC-01,3,237,shipped,,yosef.tanaka846@example.com,1459
ORD-210211,dtc,SWAN-XL,2,178,shipped,,rosa.anderson383@example.com,1587
ORD-210212,dtc,KIT-HEL,1,34,shipped,,carlos.osei445@example.com,1682
ORD-210213,dtc,SWAN-XL,1,89,shipped,,tina.ramirez640@example.com,1725
ORD-210220,dtc,SWAN-XL,1,89,shipped,,ingrid.hill805@example.com,1844
ORD-210221,dtc,SWAN-XL,1,89,shipped,,bettye.anderson670@example.com,1518
ORD-210222,dtc,SWAN-XL,1,89,shipped,,jamal.okaforreyes990@example.com,1778
ORD-210223,dtc,UNIC-01,1,79,shipped,,yuki.king806@example.com,1437
ORD-210230,dtc,SWAN-XL,1,89,shipped,,wes.anderson993@example.com,1814
ORD-210231,dtc,SWAN-XL,1,89,shipped,,mo.thompson536@example.com,1838
ORD-210232,dtc,KIT-HEL,1,34,shipped,,ernesto.flores125@example.com,1644
ORD-210233,dtc,SWAN-XL,1,89,shipped,,hannah.anderson238@example.com,1897
ORD-210240,dtc,SWAN-XL,1,89,shipped,,jerome.jackson947@example.com,1856
ORD-210241,dtc,SWAN-XL,1,89,shipped,,keiko.nowak869@example.com,1382
ORD-210242,dtc,DONUT-2,1,59,shipped,,yosef.wright702@example.com,1464
ORD-210243,dtc,SWAN-XL,1,89,shipped,,deshawn.harris736@example.com,1608
ORD-210250,dtc,SWAN-XL,1,89,shipped,,zoe.jackson75@example.com,1888
ORD-210251,dtc,SWAN-XL,1,89,shipped,,carlos.nowak257@example.com,1765
ORD-210252,dtc,SWAN-XL,1,89,shipped,,tina.ramirez236@example.com,1397
ORD-210253,dtc,SWAN-XL,3,267,shipped,,ximena.hill190@example.com,1403
ORD-210260,dtc,SWAN-XL,1,89,shipped,,yuki.king603@example.com,1540
ORD-210261,dtc,KIT-HEL,1,34,shipped,,carlos.brzezinski268@example.com,1747
ORD-210262,dtc,SWAN-XL,1,89,shipped,,omar.garcia854@example.com,1820
ORD-210263,dtc,SWAN-XL,1,89,shipped,,chen.baker405@example.com,1571
ORD-210270,dtc,UNIC-01,1,79,shipped,,zoe.brown182@example.com,1515
ORD-210271,dtc,SWAN-XL,1,89,shipped,,flo.lewis791@example.com,1774
ORD-210272,dtc,SWAN-XL,1,89,shipped,,omar.patel351@example.com,1781
ORD-210273,dtc,SWAN-XL,1,89,shipped,,quinn.smith213@example.com,1911
ORD-210280,dtc,SWAN-XL,1,89,shipped,,jerome.anderson4@example.com,1570
ORD-210281,dtc,SWAN-XL,1,89,shipped,,deshawn.jackson574@example.com,1448
ORD-210282,dtc,SWAN-XL,1,89,shipped,,nadia.king567@example.com,1637
ORD-210283,dtc,DONUT-2,1,59,shipped,,jamal.johnson264@example.com,1791
ORD-210290,dtc,SWAN-XL,1,89,shipped,,carlos.lopez897@example.com,1404
ORD-210291,dtc,SWAN-XL,1,89,shipped,,rosa.jackson890@example.com,1546
ORD-210292,dtc,SWAN-XL,2,178,shipped,,priya.thomas80@example.com,1596
ORD-210293,dtc,SWAN-XL,1,89,shipped,,pearl.lopez12@example.com,1430
ORD-210300,dtc,SWAN-XL,1,89,shipped,,ray.thomas669@example.com,1641
ORD-210301,dtc,KRAK-01,2,258,shipped,,bob.kim229@example.com,1400
ORD-210302,dtc,SWAN-XL,1,89,shipped,,zoe.anderson991@example.com,1549
ORD-210303,dtc,SWAN-XL,1,89,shipped,,zoe.wilson218@example.com,1486
ORD-210310,dtc,SWAN-XL,1,89,shipped,,chen.kim216@example.com,1461
ORD-210311,dtc,SWAN-XL,1,89,shipped,,jerome.allen518@example.com,1627
ORD-210312,dtc,SWAN-XL,1,89,shipped,,deshawn.martinez756@example.com,1338
ORD-210313,dtc,SWAN-XL,2,178,shipped,,tina.wright664@example.com,1433
ORD-210320,dtc,PIZZ-XL,3,147,shipped,,yosef.thompson674@example.com,1569
ORD-210321,dtc,SWAN-XL,1,89,shipped,,bob.hill269@example.com,1769
ORD-210322,dtc,SWAN-XL,1,89,shipped,,keiko.flores457@example.com,1751
ORD-210323,dtc,SWAN-XL,1,89,shipped,,arthur.martinez972@example.com,1609
ORD-210330,dtc,SWAN-XL,1,89,shipped,,deshawn.baker594@example.com,1406
ORD-210331,dtc,SWAN-XL,1,89,shipped,,priya.brzezinski782@example.com,1350
ORD-210332,dtc,SWAN-XL,1,89,shipped,,stan.johnson293@example.com,1476
ORD-210333,dtc,SWAN-XL,2,178,shipped,,nellie.harris894@example.com,1879
ORD-210340,dtc,SWAN-XL,1,89,shipped,,hannah.okaforreyes468@example.com,1566
ORD-210341,dtc,SWAN-XL,1,89,shipped,,pearl.flores494@example.com,1895
ORD-210342,dtc,SWAN-XL,1,89,shipped,,margaret.garcia252@example.com,1407
ORD-210343,dtc,SWAN-XL,1,89,shipped,,otis.robinson721@example.com,1598
ORD-210350,dtc,SWAN-XL,1,89,shipped,,ivan.harris980@example.com,1378
ORD-210351,dtc,SWAN-XL,1,89,shipped,,hannah.tanaka17@example.com,1824
ORD-210352,dtc,SWAN-XL,1,89,shipped,,flo.ramirez802@example.com,1520
ORD-210353,dtc,SWAN-XL,1,89,shipped,,kitty.torres635@example.com,1569
ORD-210360,dtc,SWAN-XL,1,89,shipped,,curtis.martinez120@example.com,1888
ORD-210361,dtc,DONUT-2,1,59,shipped,,chen.walker929@example.com,1559
ORD-210362,dtc,SWAN-XL,1,89,shipped,,lamar.jackson17@example.com,1810
ORD-210363,dtc,SWAN-XL,2,178,shipped,,pearl.anderson203@example.com,1643
ORD-210370,dtc,DONUT-2,1,59,shipped,,nadia.hernandez925@example.com,1822
ORD-210371,dtc,SWAN-XL,1,89,shipped,,linda.sanchez732@example.com,1814
ORD-210372,dtc,SWAN-XL,1,89,shipped,,otis.womack260@example.com,1440
ORD-210373,dtc,UNIC-01,1,79,shipped,,arthur.wilson872@example.com,1874
ORD-210380,dtc,SWAN-XL,1,89,shipped,,ingrid.harris329@example.com,1522
ORD-210381,dtc,SWAN-XL,2,178,shipped,,jerome.thompson411@example.com,1337
ORD-210382,dtc,SWAN-XL,1,89,shipped,,dolores.okaforreyes463@example.com,1912
ORD-210383,dtc,SWAN-XL,1,89,shipped,,tomasz.adams322@example.com,1567
ORD-210390,dtc,SWAN-XL,2,178,shipped,,carlos.womack806@example.com,1357
ORD-210391,dtc,SWAN-XL,1,89,shipped,,kitty.patel650@example.com,1734
ORD-210392,dtc,SWAN-XL,3,267,shipped,,jerome.smith356@example.com,1490
ORD-210393,dtc,SWAN-XL,1,89,shipped,,vera.hill421@example.com,1801
ORD-210400,dtc,SWAN-XL,1,89,shipped,,chen.thompson181@example.com,1618
ORD-210401,dtc,SWAN-XL,3,267,shipped,,kitty.okaforreyes366@example.com,1736
ORD-210402,dtc,SWAN-XL,1,89,shipped,,pearl.lee741@example.com,1570
ORD-210403,dtc,SWAN-XL,1,89,shipped,,lamar.allen849@example.com,1430
ORD-210410,dtc,SWAN-XL,1,89,shipped,,omar.kim706@example.com,1725
ORD-210411,dtc,KIT-HEL,2,68,shipped,,nellie.alsayed25@example.com,1747
ORD-210412,dtc,SWAN-XL,2,178,shipped,,ernesto.perez78@example.com,1366
ORD-210413,dtc,SWAN-XL,1,89,shipped,,yuki.tanaka400@example.com,1453
ORD-210420,dtc,KIT-HEL,1,34,shipped,,yosef.young426@example.com,1396
ORD-210421,dtc,SWAN-XL,2,178,shipped,,chen.tanaka464@example.com,1520
ORD-210422,dtc,SWAN-XL,1,89,shipped,,dolores.womack270@example.com,1709
ORD-210423,dtc,SWAN-XL,2,178,shipped,,yuki.young995@example.com,1663
ORD-210430,dtc,SWAN-XL,1,89,shipped,,ingrid.green480@example.com,1336
ORD-210431,dtc,UNIC-01,1,79,shipped,,curtis.tanaka889@example.com,1447
ORD-210432,dtc,KRAK-01,1,129,shipped,,arthur.walker699@example.com,1484
ORD-210433,dtc,SWAN-XL,1,89,shipped,,curtis.harris864@example.com,1378
ORD-210440,dtc,SWAN-XL,1,89,shipped,,mo.tanaka337@example.com,1496
ORD-210441,dtc,SWAN-XL,1,89,shipped,,ingrid.wilson873@example.com,1692
ORD-210442,dtc,SWAN-XL,3,267,shipped,,deshawn.flores844@example.com,1584
ORD-210443,dtc,SWAN-XL,3,267,shipped,,chen.jackson125@example.com,1523
ORD-210450,dtc,KRAK-01,2,258,shipped,,vera.hill967@example.com,1560
ORD-210451,dtc,SWAN-XL,1,89,shipped,,kitty.davis361@example.com,1748
ORD-210452,dtc,SWAN-XL,1,89,shipped,,wes.brzezinski78@example.com,1524
ORD-210453,dtc,DONUT-2,1,59,shipped,,wes.smith502@example.com,1633
ORD-210460,dtc,UNIC-01,1,79,shipped,,ernesto.nowak697@example.com,1567
ORD-210461,dtc,DONUT-2,1,59,shipped,,chen.garcia614@example.com,1641
ORD-210462,dtc,UNIC-01,1,79,shipped,,gus.white879@example.com,1759
ORD-210463,dtc,SWAN-XL,1,89,shipped,,fatima.brown165@example.com,1662
ORD-210470,dtc,SWAN-XL,1,89,shipped,,tina.lee385@example.com,1456
ORD-210471,dtc,SWAN-XL,1,89,shipped,,nellie.baker836@example.com,1435
ORD-210472,dtc,SWAN-XL,1,89,shipped,,ernesto.okaforreyes217@example.com,1902
ORD-210473,dtc,KIT-HEL,1,34,shipped,,rosa.sanchez625@example.com,1648
ORD-210480,dtc,SWAN-XL,1,89,shipped,,nellie.kowalczyk658@example.com,1870
ORD-210481,dtc,SWAN-XL,1,89,shipped,,stan.womack479@example.com,1894
ORD-210482,dtc,SWAN-XL,3,267,shipped,,bob.adams956@example.com,1409
ORD-210483,dtc,SWAN-XL,1,89,shipped,,chen.tanaka749@example.com,1606
ORD-210490,dtc,SWAN-XL,1,89,shipped,,tina.hernandez348@example.com,1845
ORD-210491,dtc,SWAN-XL,1,89,shipped,,chen.miller187@example.com,1362
ORD-210492,dtc,SWAN-XL,1,89,shipped,,arthur.johnson641@example.com,1532
ORD-210493,dtc,SWAN-XL,1,89,shipped,,carlos.torres96@example.com,1895
ORD-210500,dtc,SWAN-XL,1,89,shipped,,rosa.wilson723@example.com,1341
ORD-210501,dtc,SWAN-XL,1,89,shipped,,keiko.alsayed728@example.com,1609
ORD-210502,dtc,PIZZ-XL,3,147,shipped,,ximena.allen266@example.com,1331
ORD-210503,dtc,PIZZ-XL,3,147,shipped,,priya.moore446@example.com,1491
ORD-210510,dtc,SWAN-XL,1,89,shipped,,rosa.nowak631@example.com,1725
ORD-210511,dtc,SWAN-XL,1,89,shipped,,mo.flores663@example.com,1764
ORD-210512,dtc,SWAN-XL,1,89,shipped,,wes.alsayed617@example.com,1875
ORD-210513,dtc,SWAN-XL,1,89,shipped,,gus.garcia727@example.com,1513
ORD-210520,dtc,SWAN-XL,1,89,shipped,,mabel.womack437@example.com,1542
ORD-210521,dtc,SWAN-XL,1,89,shipped,,gus.brown316@example.com,1945
ORD-210522,dtc,SWAN-XL,3,267,shipped,,bettye.wright365@example.com,1367
ORD-210523,dtc,SWAN-XL,3,267,shipped,,nellie.patel209@example.com,1694
ORD-210530,dtc,SWAN-XL,1,89,shipped,,luis.flores616@example.com,1950
ORD-210531,dtc,SWAN-XL,2,178,shipped,,pearl.king687@example.com,1906
ORD-210532,dtc,PIZZ-XL,1,49,shipped,,stan.lopez250@example.com,1516
ORD-210533,dtc,SWAN-XL,2,178,shipped,,linda.robinson654@example.com,1394
ORD-210540,dtc,PIZZ-XL,1,49,shipped,,omar.nguyen93@example.com,1511
ORD-210541,dtc,KRAK-01,1,129,shipped,,yuki.wright730@example.com,1480
ORD-210542,dtc,SWAN-XL,3,267,shipped,,chen.nowak94@example.com,1731
ORD-210543,dtc,SWAN-XL,3,267,shipped,,flo.osei72@example.com,1829
ORD-210550,dtc,SWAN-XL,1,89,shipped,,bob.martin688@example.com,1418
ORD-210551,dtc,SWAN-XL,1,89,shipped,,greg.perez694@example.com,1824
ORD-210552,dtc,SWAN-XL,1,89,shipped,,rosa.robinson696@example.com,1874
ORD-210553,dtc,KRAK-01,1,129,shipped,,otis.lee664@example.com,1632
ORD-210560,dtc,DONUT-2,1,59,shipped,,mo.hill690@example.com,1470
ORD-210561,dtc,SWAN-XL,1,89,shipped,,curtis.johnson271@example.com,1655
ORD-210562,dtc,KIT-HEL,1,34,shipped,,mabel.harris571@example.com,1937
ORD-210563,dtc,UNIC-01,1,79,shipped,,margaret.thomas716@example.com,1756
ORD-210570,dtc,SWAN-XL,1,89,shipped,,luis.smith905@example.com,1433
ORD-210571,dtc,SWAN-XL,1,89,shipped,,otis.moore668@example.com,1581
ORD-210572,dtc,SWAN-XL,1,89,shipped,,fatima.thomas558@example.com,1618
ORD-210573,dtc,SWAN-XL,1,89,shipped,,keiko.king526@example.com,1349
ORD-210580,dtc,SWAN-XL,1,89,shipped,,priya.miller224@example.com,1740
ORD-210581,dtc,SWAN-XL,1,89,shipped,,margaret.alsayed120@example.com,1941
ORD-210582,dtc,SWAN-XL,1,89,shipped,,jerome.white916@example.com,1666
ORD-210583,dtc,DONUT-2,1,59,shipped,,ivan.nguyen871@example.com,1670
ORD-210590,dtc,SWAN-XL,1,89,shipped,,umar.martinez804@example.com,1808
ORD-210591,dtc,SWAN-XL,1,89,shipped,,dolores.flores437@example.com,1521
ORD-210592,dtc,SWAN-XL,1,89,shipped,,bob.johnson484@example.com,1840
ORD-210593,dtc,SWAN-XL,1,89,shipped,,ximena.hernandez412@example.com,1799
ORD-210600,dtc,SWAN-XL,1,89,shipped,,vera.osei143@example.com,1909
ORD-210601,dtc,SWAN-XL,1,89,shipped,,ximena.walker57@example.com,1804
ORD-210602,dtc,SWAN-XL,1,89,shipped,,lamar.hill407@example.com,1452
ORD-210603,dtc,KIT-HEL,1,34,shipped,,mo.nguyen617@example.com,1502
ORD-210610,dtc,SWAN-XL,1,89,shipped,,rosa.alsayed960@example.com,1741
ORD-210611,dtc,SWAN-XL,1,89,shipped,,ivan.womack958@example.com,1504
ORD-210612,dtc,DONUT-2,1,59,shipped,,tina.perez226@example.com,1523
ORD-210613,dtc,SWAN-XL,1,89,shipped,,tina.walker201@example.com,1698
ORD-210620,dtc,SWAN-XL,1,89,shipped,,ximena.nguyen915@example.com,1778
ORD-210621,dtc,SWAN-XL,1,89,shipped,,deshawn.smith887@example.com,1803
ORD-210622,dtc,SWAN-XL,1,89,shipped,,jamal.hill565@example.com,1425
ORD-210623,dtc,KRAK-01,1,129,shipped,,pearl.brown507@example.com,1663
ORD-210630,dtc,SWAN-XL,1,89,shipped,,jerome.tanaka397@example.com,1381
ORD-210631,dtc,SWAN-XL,2,178,shipped,,mabel.nowak402@example.com,1762
ORD-210632,dtc,SWAN-XL,1,89,shipped,,keiko.womack152@example.com,1836
ORD-210633,dtc,SWAN-XL,1,89,shipped,,nadia.wright604@example.com,1620
ORD-210640,dtc,SWAN-XL,1,89,shipped,,flo.clark497@example.com,1636
ORD-210641,dtc,SWAN-XL,1,89,shipped,,curtis.anderson487@example.com,1791
ORD-210642,dtc,SWAN-XL,1,89,shipped,,wes.nguyen658@example.com,1621
ORD-210643,dtc,SWAN-XL,1,89,shipped,,arthur.baker354@example.com,1765
ORD-210650,dtc,KIT-HEL,1,34,shipped,,vera.scott234@example.com,1499
ORD-210651,dtc,PIZZ-XL,1,49,shipped,,zoe.miller735@example.com,1916
ORD-210652,dtc,UNIC-01,1,79,shipped,,yosef.king192@example.com,1809
ORD-210653,dtc,SWAN-XL,1,89,shipped,,mabel.miller161@example.com,1675
ORD-210660,dtc,SWAN-XL,1,89,shipped,,ximena.johnson332@example.com,1704
ORD-210661,dtc,SWAN-XL,1,89,shipped,,arthur.kowalczyk697@example.com,1501
ORD-210662,dtc,SWAN-XL,1,89,shipped,,chen.harris994@example.com,1714
ORD-210663,dtc,SWAN-XL,1,89,shipped,,ximena.osei594@example.com,1946
ORD-210670,dtc,SWAN-XL,1,89,shipped,,stan.kim617@example.com,1585
ORD-210671,dtc,DONUT-2,3,177,shipped,,chen.allen318@example.com,1454
ORD-210672,dtc,KIT-HEL,1,34,shipped,,arthur.thomas376@example.com,1888
ORD-210673,dtc,SWAN-XL,1,89,shipped,,flo.wilson32@example.com,1390
ORD-210680,dtc,SWAN-XL,1,89,shipped,,hannah.anderson308@example.com,1357
ORD-210681,dtc,PIZZ-XL,1,49,shipped,,yuki.patel784@example.com,1558
ORD-210682,dtc,SWAN-XL,1,89,shipped,,harriet.jackson459@example.com,1831
ORD-210683,dtc,SWAN-XL,2,178,shipped,,curtis.wilson273@example.com,1634
ORD-210690,dtc,SWAN-XL,1,89,shipped,,fatima.okaforreyes535@example.com,1460
ORD-210691,dtc,SWAN-XL,1,89,shipped,,wes.lewis219@example.com,1918
ORD-210692,dtc,DONUT-2,1,59,shipped,,jerome.flores275@example.com,1497
ORD-210693,dtc,SWAN-XL,1,89,shipped,,paloma.flores386@example.com,1866
ORD-210700,dtc,PIZZ-XL,1,49,shipped,,vera.lewis98@example.com,1811
ORD-210701,dtc,SWAN-XL,1,89,shipped,,mo.alsayed447@example.com,1682
ORD-210702,dtc,SWAN-XL,1,89,shipped,,luis.sanchez95@example.com,1345
ORD-210703,dtc,SWAN-XL,1,89,shipped,,ray.alsayed182@example.com,1765
ORD-210710,dtc,SWAN-XL,1,89,shipped,,chen.moore451@example.com,1797
ORD-210711,dtc,SWAN-XL,3,267,shipped,,jerome.green682@example.com,1725
ORD-210712,dtc,SWAN-XL,1,89,shipped,,wes.davis764@example.com,1438
ORD-210713,dtc,SWAN-XL,1,89,shipped,,otis.davis21@example.com,1332
ORD-210720,dtc,SWAN-XL,1,89,shipped,,arthur.brown303@example.com,1364
ORD-210721,dtc,SWAN-XL,1,89,shipped,,hannah.young885@example.com,1603
ORD-210722,dtc,SWAN-XL,1,89,shipped,,nellie.king143@example.com,1534
ORD-210723,dtc,KRAK-01,1,129,shipped,,tomasz.torres427@example.com,1719
ORD-210730,dtc,SWAN-XL,1,89,shipped,,linda.lopez942@example.com,1679
ORD-210731,dtc,SWAN-XL,1,89,shipped,,umar.clark432@example.com,1751
ORD-210732,dtc,SWAN-XL,1,89,shipped,,nadia.baker342@example.com,1464
ORD-210733,dtc,SWAN-XL,1,89,shipped,,quinn.womack102@example.com,1649
ORD-210740,dtc,SWAN-XL,1,89,shipped,,mo.flores348@example.com,1595
ORD-210741,dtc,SWAN-XL,1,89,shipped,,mabel.clark79@example.com,1901
ORD-210742,dtc,SWAN-XL,1,89,shipped,,rosa.wilson881@example.com,1910
ORD-210743,dtc,SWAN-XL,1,89,shipped,,nellie.tanaka818@example.com,1699
ORD-210750,dtc,SWAN-XL,1,89,shipped,,arthur.womack804@example.com,1674
ORD-210751,dtc,SWAN-XL,3,267,shipped,,chen.martinez65@example.com,1871
ORD-210752,dtc,SWAN-XL,1,89,shipped,,yuki.anderson283@example.com,1877
ORD-210753,dtc,SWAN-XL,1,89,shipped,,quinn.walker678@example.com,1813
ORD-210760,dtc,SWAN-XL,1,89,shipped,,paloma.young179@example.com,1918
ORD-210761,dtc,SWAN-XL,1,89,shipped,,linda.kim19@example.com,1489
ORD-210762,dtc,UNIC-01,1,79,shipped,,bob.ramirez321@example.com,1537
ORD-210763,dtc,SWAN-XL,1,89,shipped,,gus.kim373@example.com,1854
ORD-210770,dtc,SWAN-XL,1,89,shipped,,lamar.hernandez308@example.com,1489
ORD-210771,dtc,SWAN-XL,1,89,shipped,,zoe.clark65@example.com,1803
ORD-210772,dtc,SWAN-XL,1,89,shipped,,quinn.ramirez643@example.com,1559
ORD-210773,dtc,SWAN-XL,2,178,shipped,,ivan.martin767@example.com,1752
ORD-210780,dtc,KIT-HEL,1,34,shipped,,rosa.moore871@example.com,1754
ORD-210781,dtc,DONUT-2,2,118,shipped,,flo.kim93@example.com,1389
ORD-210782,dtc,SWAN-XL,1,89,shipped,,dolores.brown768@example.com,1900
ORD-210783,dtc,KRAK-01,1,129,shipped,,deshawn.anderson434@example.com,1516
ORD-210790,dtc,SWAN-XL,1,89,shipped,,nellie.clark427@example.com,1901
ORD-210791,dtc,SWAN-XL,1,89,shipped,,yosef.womack370@example.com,1592
ORD-210792,dtc,SWAN-XL,1,89,shipped,,jerome.okaforreyes759@example.com,1685
ORD-210793,dtc,KRAK-01,1,129,shipped,,margaret.martin282@example.com,1355
ORD-210800,dtc,SWAN-XL,1,89,shipped,,jerome.king923@example.com,1636
