id,channel,sku_id,qty,amount_usd,status,promo_code,customer_email,placed_at
ORD-210083,dtc,SWAN-XL,1,89,backordered,,kitty.osei966@example.com,1691
ORD-210084,dtc,DONUT-2,1,59,backordered,,umar.tanaka682@example.com,1734
ORD-210085,dtc,SWAN-XL,1,89,backordered,,yuki.anderson510@example.com,1531
ORD-210086,dtc,PIZZ-XL,1,49,backordered,,nellie.hill650@example.com,1646
ORD-210087,dtc,SWAN-XL,1,89,backordered,,deshawn.okaforreyes621@example.com,1766
ORD-210088,dtc,SWAN-XL,1,89,backordered,,ivan.nowak60@example.com,1880
ORD-210089,dtc,SWAN-XL,1,89,backordered,,ernesto.thomas265@example.com,1588
ORD-210090,dtc,SWAN-XL,1,89,backordered,,tina.lewis971@example.com,1773
ORD-210091,dtc,SWAN-XL,2,178,backordered,,ingrid.clark59@example.com,1948
ORD-210092,dtc,KRAK-01,1,129,backordered,,tina.okaforreyes989@example.com,1803
ORD-210093,dtc,SWAN-XL,1,89,backordered,,zoe.martinez998@example.com,1714
ORD-210094,dtc,SWAN-XL,1,89,backordered,,wes.kim906@example.com,1524
ORD-210095,dtc,SWAN-XL,1,89,backordered,,harriet.walker215@example.com,1376
ORD-210096,dtc,SWAN-XL,1,89,backordered,,keiko.lee557@example.com,1405
ORD-210097,dtc,SWAN-XL,2,178,backordered,,tomasz.lopez257@example.com,1579
ORD-210098,dtc,SWAN-XL,1,89,backordered,,wes.thomas581@example.com,1687
ORD-210099,dtc,SWAN-XL,1,89,backordered,,hannah.thompson388@example.com,1473
ORD-210100,dtc,KRAK-01,1,129,backordered,,tomasz.king774@example.com,1444
ORD-210101,dtc,PIZZ-XL,1,49,backordered,,yuki.flores987@example.com,1411
ORD-210102,dtc,SWAN-XL,1,89,backordered,,fatima.king970@example.com,1867
ORD-210103,dtc,SWAN-XL,1,89,backordered,,chen.sanchez284@example.com,1839
ORD-210104,dtc,SWAN-XL,1,89,backordered,,wes.patel28@example.com,1379
ORD-210105,dtc,SWAN-XL,1,89,backordered,,nellie.okaforreyes662@example.com,1658
ORD-210106,dtc,SWAN-XL,1,89,backordered,,yuki.kim437@example.com,1720
ORD-210107,dtc,SWAN-XL,1,89,backordered,,chen.martinez742@example.com,1491
ORD-210108,dtc,SWAN-XL,1,89,backordered,,carlos.hernandez608@example.com,1906
ORD-210109,dtc,SWAN-XL,1,89,backordered,,umar.davis531@example.com,1491
ORD-210110,dtc,SWAN-XL,1,89,backordered,,nellie.alsayed251@example.com,1666
ORD-210111,dtc,SWAN-XL,2,178,backordered,,deshawn.lewis466@example.com,1913
ORD-210112,dtc,SWAN-XL,1,89,backordered,,deshawn.allen29@example.com,1739
ORD-210113,dtc,SWAN-XL,1,89,backordered,,paloma.lopez161@example.com,1835
ORD-210114,dtc,PIZZ-XL,1,49,backordered,,stan.garcia38@example.com,1594
ORD-210115,dtc,SWAN-XL,1,89,backordered,,mo.smith161@example.com,1531
ORD-210116,dtc,SWAN-XL,1,89,backordered,,jamal.baker348@example.com,1472
ORD-210117,dtc,SWAN-XL,1,89,backordered,,yosef.baker620@example.com,1660
ORD-210118,dtc,SWAN-XL,1,89,backordered,,paloma.ramirez665@example.com,1878
ORD-210119,dtc,SWAN-XL,3,267,backordered,,chen.baker901@example.com,1590
ORD-210120,dtc,SWAN-XL,1,89,backordered,,wes.garcia944@example.com,1573
ORD-210121,dtc,SWAN-XL,1,89,backordered,,margaret.young344@example.com,1353
ORD-210122,dtc,SWAN-XL,1,89,backordered,,ingrid.lee299@example.com,1440
ORD-210123,dtc,SWAN-XL,1,89,backordered,,mo.davis959@example.com,1550
ORD-210124,dtc,DONUT-2,1,59,backordered,,mo.lee452@example.com,1616
ORD-210125,dtc,SWAN-XL,1,89,backordered,,zoe.moore18@example.com,1610
ORD-210126,dtc,SWAN-XL,1,89,backordered,,tomasz.moore365@example.com,1427
ORD-210127,dtc,SWAN-XL,1,89,backordered,,rosa.patel63@example.com,1746
ORD-210128,dtc,KRAK-01,1,129,backordered,,tina.king687@example.com,1944
ORD-210129,dtc,SWAN-XL,1,89,backordered,,omar.walker901@example.com,1337
ORD-210130,dtc,SWAN-XL,1,89,backordered,,flo.adams160@example.com,1411
ORD-210131,dtc,SWAN-XL,3,267,backordered,,stan.brown133@example.com,1792
ORD-210132,dtc,SWAN-XL,1,89,backordered,,jamal.smith917@example.com,1768
ORD-210133,dtc,SWAN-XL,1,89,backordered,,tina.martinez449@example.com,1594
ORD-210134,dtc,KRAK-01,3,387,backordered,,pearl.kowalczyk371@example.com,1741
ORD-210135,dtc,SWAN-XL,1,89,backordered,,jerome.kim717@example.com,1748
ORD-210136,dtc,SWAN-XL,1,89,backordered,,vera.martin503@example.com,1525
ORD-210137,dtc,SWAN-XL,1,89,backordered,,luis.walker980@example.com,1436
ORD-210138,dtc,UNIC-01,2,158,backordered,,kitty.clark161@example.com,1810
ORD-210139,dtc,SWAN-XL,1,89,backordered,,pearl.davis56@example.com,1663
ORD-210140,dtc,KIT-HEL,1,34,backordered,,keiko.kowalczyk113@example.com,1421
ORD-210141,dtc,SWAN-XL,1,89,backordered,,keiko.scott133@example.com,1700
ORD-210142,dtc,UNIC-01,3,237,backordered,,bob.harris108@example.com,1355
ORD-210143,dtc,SWAN-XL,1,89,backordered,,aisha.tanaka468@example.com,1844
ORD-210144,dtc,DONUT-2,1,59,backordered,,hannah.robinson811@example.com,1616
ORD-210145,dtc,UNIC-01,1,79,backordered,,nellie.nowak33@example.com,1700
ORD-210146,dtc,SWAN-XL,1,89,backordered,,nadia.green30@example.com,1526
ORD-210147,dtc,SWAN-XL,3,267,backordered,,ray.patel321@example.com,1659
ORD-210148,dtc,SWAN-XL,1,89,backordered,,greg.osei991@example.com,1508
ORD-210149,dtc,KRAK-01,1,129,backordered,,harriet.kowalczyk824@example.com,1739
ORD-210150,dtc,UNIC-01,1,79,backordered,,chen.kim918@example.com,1762
ORD-210151,dtc,SWAN-XL,1,89,backordered,,hannah.hernandez271@example.com,1719
ORD-210152,dtc,SWAN-XL,1,89,backordered,,bettye.lopez51@example.com,1450
ORD-210153,dtc,SWAN-XL,1,89,backordered,,otis.garcia63@example.com,1395
ORD-210154,dtc,SWAN-XL,2,178,backordered,,margaret.hill989@example.com,1626
ORD-210155,dtc,SWAN-XL,1,89,backordered,,nadia.perez426@example.com,1893
ORD-210156,dtc,SWAN-XL,1,89,backordered,,dolores.davis620@example.com,1321
ORD-210157,dtc,SWAN-XL,1,89,backordered,,deshawn.osei477@example.com,1476
ORD-210158,dtc,PIZZ-XL,1,49,backordered,,nadia.allen641@example.com,1486
ORD-210159,dtc,SWAN-XL,1,89,backordered,,tomasz.anderson226@example.com,1948
ORD-210160,dtc,SWAN-XL,2,178,backordered,,lamar.torres329@example.com,1846
ORD-210161,dtc,SWAN-XL,1,89,backordered,,chen.flores736@example.com,1606
ORD-210162,dtc,SWAN-XL,1,89,backordered,,jamal.nowak860@example.com,1590
ORD-210163,dtc,SWAN-XL,1,89,backordered,,linda.white674@example.com,1643
ORD-210164,dtc,SWAN-XL,1,89,backordered,,curtis.okaforreyes362@example.com,1635
ORD-210165,dtc,SWAN-XL,1,89,backordered,,deshawn.hill3@example.com,1615
ORD-210166,dtc,UNIC-01,1,79,backordered,,priya.kowalczyk220@example.com,1636
ORD-210167,dtc,SWAN-XL,1,89,backordered,,jerome.thompson832@example.com,1583
ORD-210168,dtc,SWAN-XL,1,89,backordered,,yosef.brown890@example.com,1762
ORD-210169,dtc,SWAN-XL,1,89,backordered,,omar.smith179@example.com,1658
ORD-210170,dtc,PIZZ-XL,1,49,backordered,,mabel.alsayed666@example.com,1337
ORD-210171,dtc,SWAN-XL,1,89,backordered,,pearl.martinez343@example.com,1566
ORD-210172,dtc,SWAN-XL,1,89,backordered,,deshawn.womack321@example.com,1815
ORD-210173,dtc,DONUT-2,1,59,backordered,,zoe.kim929@example.com,1916
ORD-210174,dtc,SWAN-XL,1,89,backordered,,arthur.hernandez10@example.com,1366
ORD-210175,dtc,SWAN-XL,2,178,backordered,,stan.scott664@example.com,1759
ORD-210176,dtc,SWAN-XL,1,89,backordered,,kitty.sanchez416@example.com,1341
ORD-210177,dtc,DONUT-2,1,59,backordered,,pearl.johnson186@example.com,1742
ORD-210178,dtc,DONUT-2,1,59,backordered,,kitty.hill75@example.com,1518
ORD-210179,dtc,SWAN-XL,1,89,backordered,,priya.ramirez8@example.com,1356
ORD-210180,dtc,SWAN-XL,1,89,backordered,,flo.torres328@example.com,1715
ORD-210181,dtc,SWAN-XL,1,89,backordered,,nadia.sanchez698@example.com,1608
ORD-210182,dtc,SWAN-XL,1,89,backordered,,vera.wilson245@example.com,1467
ORD-210183,dtc,SWAN-XL,1,89,backordered,,bettye.garcia274@example.com,1709
ORD-210184,dtc,SWAN-XL,1,89,backordered,,umar.moore287@example.com,1576
ORD-210185,dtc,KIT-HEL,1,34,backordered,,luis.lopez108@example.com,1911
ORD-210186,dtc,SWAN-XL,1,89,backordered,,dolores.hill415@example.com,1381
ORD-210187,dtc,SWAN-XL,1,89,backordered,,margaret.king85@example.com,1748
ORD-210188,dtc,KIT-HEL,1,34,backordered,,fatima.alsayed653@example.com,1435
ORD-210189,dtc,SWAN-XL,1,89,backordered,,flo.white641@example.com,1508
ORD-210190,dtc,UNIC-01,1,79,backordered,,kitty.walker966@example.com,1502
ORD-210191,dtc,SWAN-XL,1,89,backordered,,jerome.walker48@example.com,1647
ORD-210192,dtc,SWAN-XL,1,89,backordered,,hannah.johnson13@example.com,1611
ORD-210193,dtc,SWAN-XL,3,267,backordered,,yosef.nowak861@example.com,1399
ORD-210194,dtc,SWAN-XL,1,89,backordered,,linda.hernandez448@example.com,1751
ORD-210195,dtc,KIT-HEL,1,34,backordered,,bob.brown473@example.com,1760
ORD-210196,dtc,DONUT-2,1,59,backordered,,paloma.thompson364@example.com,1918
ORD-210197,dtc,SWAN-XL,1,89,backordered,,yosef.brown420@example.com,1393
ORD-210198,dtc,SWAN-XL,1,89,backordered,,tina.anderson148@example.com,1812
ORD-210199,dtc,SWAN-XL,1,89,backordered,,jerome.harris784@example.com,1326
ORD-210200,dtc,SWAN-XL,1,89,backordered,,flo.harris72@example.com,1705
ORD-210201,dtc,SWAN-XL,1,89,backordered,,quinn.ramirez198@example.com,1344
ORD-210202,dtc,SWAN-XL,1,89,backordered,,ivan.young662@example.com,1832
ORD-210203,dtc,PIZZ-XL,1,49,backordered,,umar.anderson207@example.com,1800
ORD-210204,dtc,KRAK-01,1,129,backordered,,jamal.ramirez589@example.com,1321
ORD-210205,dtc,SWAN-XL,1,89,backordered,,linda.white209@example.com,1445
ORD-210206,dtc,SWAN-XL,2,178,backordered,,greg.lopez616@example.com,1374
ORD-210207,dtc,SWAN-XL,1,89,backordered,,bob.miller599@example.com,1748
ORD-210208,dtc,SWAN-XL,1,89,backordered,,luis.white875@example.com,1342
ORD-210209,dtc,SWAN-XL,1,89,backordered,,tina.clark240@example.com,1447
ORD-210210,dtc,UNIC-01,3,237,backordered,,yosef.tanaka846@example.com,1459
ORD-210211,dtc,SWAN-XL,2,178,backordered,,rosa.anderson383@example.com,1587
ORD-210212,dtc,KIT-HEL,1,34,backordered,,carlos.osei445@example.com,1682
ORD-210213,dtc,SWAN-XL,1,89,backordered,,tina.ramirez640@example.com,1725
ORD-210214,dtc,SWAN-XL,1,89,backordered,,linda.perez968@example.com,1321
ORD-210215,dtc,DONUT-2,2,118,backordered,,mo.moore197@example.com,1441
ORD-210216,dtc,SWAN-XL,1,89,backordered,,umar.walker128@example.com,1688
ORD-210217,dtc,KIT-HEL,1,34,backordered,,carlos.harris910@example.com,1751
ORD-210218,dtc,SWAN-XL,1,89,backordered,,wes.johnson140@example.com,1679
ORD-210219,dtc,SWAN-XL,1,89,backordered,,zoe.osei741@example.com,1434
ORD-210220,dtc,SWAN-XL,1,89,backordered,,ingrid.hill805@example.com,1844
ORD-210221,dtc,SWAN-XL,1,89,backordered,,bettye.anderson670@example.com,1518
ORD-210222,dtc,SWAN-XL,1,89,backordered,,jamal.okaforreyes990@example.com,1778
ORD-210223,dtc,UNIC-01,1,79,backordered,,yuki.king806@example.com,1437
ORD-210224,dtc,KRAK-01,1,129,backordered,,yosef.wright497@example.com,1924
ORD-210225,dtc,SWAN-XL,1,89,backordered,,aisha.flores798@example.com,1901
ORD-210226,dtc,SWAN-XL,1,89,backordered,,carlos.smith414@example.com,1498
ORD-210227,dtc,SWAN-XL,1,89,backordered,,priya.martin50@example.com,1399
ORD-210228,dtc,KRAK-01,1,129,backordered,,stan.womack550@example.com,1617
ORD-210229,dtc,SWAN-XL,2,178,backordered,,ivan.clark336@example.com,1668
ORD-210230,dtc,SWAN-XL,1,89,backordered,,wes.anderson993@example.com,1814
ORD-210231,dtc,SWAN-XL,1,89,backordered,,mo.thompson536@example.com,1838
ORD-210232,dtc,KIT-HEL,1,34,backordered,,ernesto.flores125@example.com,1644
ORD-210233,dtc,SWAN-XL,1,89,backordered,,hannah.anderson238@example.com,1897
ORD-210234,dtc,SWAN-XL,1,89,backordered,,flo.robinson439@example.com,1814
ORD-210235,dtc,SWAN-XL,1,89,backordered,,nadia.king321@example.com,1572
ORD-210236,dtc,SWAN-XL,1,89,backordered,,yuki.jackson750@example.com,1739
ORD-210237,dtc,SWAN-XL,1,89,backordered,,jamal.lopez247@example.com,1871
ORD-210238,dtc,SWAN-XL,1,89,backordered,,zoe.adams633@example.com,1331
ORD-210239,dtc,SWAN-XL,1,89,backordered,,lamar.anderson291@example.com,1797
ORD-210240,dtc,SWAN-XL,1,89,backordered,,jerome.jackson947@example.com,1856
ORD-210241,dtc,SWAN-XL,1,89,backordered,,keiko.nowak869@example.com,1382
ORD-210242,dtc,DONUT-2,1,59,backordered,,yosef.wright702@example.com,1464
ORD-210243,dtc,SWAN-XL,1,89,backordered,,deshawn.harris736@example.com,1608
ORD-210244,dtc,SWAN-XL,1,89,backordered,,nellie.white286@example.com,1811
ORD-210245,dtc,SWAN-XL,1,89,backordered,,rosa.moore575@example.com,1654
ORD-210246,dtc,SWAN-XL,1,89,backordered,,stan.okaforreyes594@example.com,1736
ORD-210247,dtc,SWAN-XL,1,89,backordered,,vera.ramirez316@example.com,1382
ORD-210248,dtc,SWAN-XL,1,89,backordered,,vera.kim55@example.com,1847
ORD-210249,dtc,UNIC-01,1,79,backordered,,hannah.nguyen757@example.com,1445
ORD-210250,dtc,SWAN-XL,1,89,backordered,,zoe.jackson75@example.com,1888
ORD-210251,dtc,SWAN-XL,1,89,backordered,,carlos.nowak257@example.com,1765
ORD-210252,dtc,SWAN-XL,1,89,backordered,,tina.ramirez236@example.com,1397
ORD-210253,dtc,SWAN-XL,3,267,backordered,,ximena.hill190@example.com,1403
ORD-210254,dtc,SWAN-XL,1,89,backordered,,priya.thompson711@example.com,1841
ORD-210255,dtc,DONUT-2,1,59,backordered,,otis.hill224@example.com,1657
ORD-210256,dtc,SWAN-XL,2,178,backordered,,luis.brzezinski636@example.com,1534
ORD-210257,dtc,SWAN-XL,1,89,backordered,,nadia.johnson867@example.com,1725
ORD-210258,dtc,KIT-HEL,3,102,backordered,,mo.thomas516@example.com,1416
ORD-210259,dtc,SWAN-XL,1,89,backordered,,yosef.nguyen728@example.com,1675
ORD-210260,dtc,SWAN-XL,1,89,backordered,,yuki.king603@example.com,1540
ORD-210261,dtc,KIT-HEL,1,34,backordered,,carlos.brzezinski268@example.com,1747
ORD-210262,dtc,SWAN-XL,1,89,backordered,,omar.garcia854@example.com,1820
ORD-210263,dtc,SWAN-XL,1,89,backordered,,chen.baker405@example.com,1571
ORD-210264,dtc,DONUT-2,1,59,backordered,,lamar.perez829@example.com,1929
ORD-210265,dtc,SWAN-XL,1,89,backordered,,margaret.osei615@example.com,1366
ORD-210266,dtc,SWAN-XL,1,89,backordered,,rosa.jackson631@example.com,1496
ORD-210267,dtc,KRAK-01,1,129,backordered,,hannah.hernandez839@example.com,1473
ORD-210268,dtc,SWAN-XL,1,89,backordered,,nellie.clark327@example.com,1327
ORD-210269,dtc,SWAN-XL,1,89,backordered,,yosef.scott802@example.com,1330
ORD-210270,dtc,UNIC-01,1,79,backordered,,zoe.brown182@example.com,1515
ORD-210271,dtc,SWAN-XL,1,89,backordered,,flo.lewis791@example.com,1774
ORD-210272,dtc,SWAN-XL,1,89,backordered,,omar.patel351@example.com,1781
ORD-210273,dtc,SWAN-XL,1,89,backordered,,quinn.smith213@example.com,1911
ORD-210274,dtc,SWAN-XL,1,89,backordered,,stan.martinez110@example.com,1615
ORD-210275,dtc,SWAN-XL,1,89,backordered,,dolores.thompson589@example.com,1422
ORD-210276,dtc,SWAN-XL,1,89,backordered,,lamar.miller379@example.com,1354
ORD-210277,dtc,PIZZ-XL,1,49,backordered,,hannah.okaforreyes926@example.com,1697
ORD-210278,dtc,SWAN-XL,1,89,backordered,,kitty.lee173@example.com,1370
ORD-210279,dtc,SWAN-XL,1,89,backordered,,bettye.flores779@example.com,1414
ORD-210280,dtc,SWAN-XL,1,89,backordered,,jerome.anderson4@example.com,1570
ORD-210281,dtc,SWAN-XL,1,89,backordered,,deshawn.jackson574@example.com,1448
ORD-210282,dtc,SWAN-XL,1,89,backordered,,nadia.king567@example.com,1637
ORD-210283,dtc,DONUT-2,1,59,backordered,,jamal.johnson264@example.com,1791
ORD-210284,dtc,SWAN-XL,1,89,backordered,,bettye.clark245@example.com,1690
ORD-210285,dtc,SWAN-XL,1,89,backordered,,zoe.robinson184@example.com,1600
ORD-210286,dtc,UNIC-01,1,79,backordered,,bettye.walker282@example.com,1526
ORD-210287,dtc,SWAN-XL,1,89,backordered,,jamal.nowak897@example.com,1406
ORD-210288,dtc,SWAN-XL,1,89,backordered,,omar.lopez410@example.com,1694
ORD-210289,dtc,DONUT-2,1,59,backordered,,tina.davis136@example.com,1861
ORD-210290,dtc,SWAN-XL,1,89,backordered,,carlos.lopez897@example.com,1404
ORD-210291,dtc,SWAN-XL,1,89,backordered,,rosa.jackson890@example.com,1546
ORD-210292,dtc,SWAN-XL,2,178,backordered,,priya.thomas80@example.com,1596
ORD-210293,dtc,SWAN-XL,1,89,backordered,,pearl.lopez12@example.com,1430
ORD-210294,dtc,KIT-HEL,1,34,backordered,,fatima.brzezinski97@example.com,1495
ORD-210295,dtc,SWAN-XL,1,89,backordered,,kitty.perez903@example.com,1542
ORD-210296,dtc,SWAN-XL,1,89,backordered,,hannah.smith466@example.com,1950
ORD-210297,dtc,SWAN-XL,3,267,backordered,,jamal.lopez464@example.com,1795
ORD-210298,dtc,SWAN-XL,1,89,backordered,,harriet.smith646@example.com,1585
ORD-210299,dtc,SWAN-XL,1,89,backordered,,kitty.kim184@example.com,1453
ORD-210300,dtc,SWAN-XL,1,89,backordered,,ray.thomas669@example.com,1641
ORD-210301,dtc,KRAK-01,2,258,backordered,,bob.kim229@example.com,1400
ORD-210302,dtc,SWAN-XL,1,89,backordered,,zoe.anderson991@example.com,1549
ORD-210303,dtc,SWAN-XL,1,89,backordered,,zoe.wilson218@example.com,1486
ORD-210304,dtc,SWAN-XL,2,178,backordered,,mabel.martin494@example.com,1759
ORD-210305,dtc,SWAN-XL,1,89,backordered,,mabel.johnson474@example.com,1728
ORD-210306,dtc,SWAN-XL,1,89,backordered,,bettye.green29@example.com,1702
ORD-210307,dtc,SWAN-XL,1,89,backordered,,dolores.harris867@example.com,1378
ORD-210308,dtc,PIZZ-XL,3,147,backordered,,ivan.hill39@example.com,1583
ORD-210309,dtc,SWAN-XL,1,89,backordered,,hannah.martin980@example.com,1759
ORD-210310,dtc,SWAN-XL,1,89,backordered,,chen.kim216@example.com,1461
ORD-210311,dtc,SWAN-XL,1,89,backordered,,jerome.allen518@example.com,1627
ORD-210312,dtc,SWAN-XL,1,89,backordered,,deshawn.martinez756@example.com,1338
ORD-210313,dtc,SWAN-XL,2,178,backordered,,tina.wright664@example.com,1433
ORD-210314,dtc,SWAN-XL,1,89,backordered,,linda.perez611@example.com,1814
ORD-210315,dtc,SWAN-XL,1,89,backordered,,nellie.flores740@example.com,1662
ORD-210316,dtc,SWAN-XL,1,89,backordered,,chen.wright618@example.com,1887
ORD-210317,dtc,SWAN-XL,1,89,backordered,,carlos.thompson815@example.com,1570
ORD-210318,dtc,SWAN-XL,1,89,backordered,,priya.nguyen716@example.com,1816
ORD-210319,dtc,KIT-HEL,2,68,backordered,,arthur.sanchez25@example.com,1759
ORD-210320,dtc,PIZZ-XL,3,147,backordered,,yosef.thompson674@example.com,1569
